1,0.0,11.0, 4.692818213712956
2,0.0,22.0, 3.128917833128112
3,0.0,33.0, 2.7978351112928
4,0.0,44.0, 2.3963391131879535
5,0.05,55.0, 2.0474678910929702
6,0.0,66.0, 2.1799183403602997
7,0.0,77.0, 2.0272683857370923
8,0.0,88.0, 1.7144863763971105
9,0.0,99.0, 1.6192926401929024
10,0.0,110.0, 1.509779614190563
11,0.0,121.0, 1.510180160573943
12,0.0,132.0, 1.811619171986477
13,0.0,143.0, 1.705750830880552
14,0.0,154.0, 1.153233423211875
15,0.0,165.0, 1.5078489466168665
16,0.0,176.0, 1.0618868521550042
17,0.0,187.0, 1.3247235433811089
18,0.0,198.0, 1.4872965564213647
19,0.0,209.0, 1.1913371793189553
20,0.0,220.0, 0.7976698919965817
21,0.05,231.0, 0.9393040959381326
22,0.0,242.0, 1.2404267921992527
23,0.0,253.0, 0.8240724796927392
24,0.0,264.0, 1.3231946708608044
25,0.0,275.0, 1.1462679000673937
26,0.0,286.0, 1.321676181148827
27,0.0,297.0, 0.946537016379556
28,0.0,308.0, 0.8597248362700741
29,0.0,319.0, 0.8269906660080382
30,0.0,330.0, 0.812150648507562
31,0.05,341.0, 0.8486649745769748
32,0.0,352.0, 1.004093860120903
33,0.0,363.0, 0.8418882611801694
34,0.05,374.0, 1.0580204214138684
35,0.0,385.0, 0.7762659817308193
36,0.0,396.0, 0.9756076612733672
37,0.05,407.0, 0.7463424831795539
38,0.0,418.0, 0.917420526579296
39,0.05,429.0, 0.774008217292863
40,0.0,440.0, 0.7948395143584474
41,0.0,451.0, 0.9040171426163551
42,0.05,462.0, 0.9095256241005222
43,0.0,473.0, 0.6656180045004063
44,0.0,484.0, 0.652552832508224
45,0.0,495.0, 0.7643316233978172
46,0.0,506.0, 0.7784860119093235
47,0.0,517.0, 0.7205856326077161
48,0.0,528.0, 0.6274659908765949
49,0.05,539.0, 0.7199517243362322
50,0.1,550.0, 0.6292091617134907
51,0.0,561.0, 0.7027562820675552
52,0.0,572.0, 0.8000361434166093
53,0.0,583.0, 0.6649971762605216
54,0.0,594.0, 0.6038389196266283
55,0.05,605.0, 0.8131319823560123
56,0.0,616.0, 0.6043235025584649
57,0.0,627.0, 0.6208949558534284
58,0.1,638.0, 0.5621871063079077
59,0.0,649.0, 0.7736593352721413
60,0.05,660.0, 0.6331294029627854
61,0.0,671.0, 0.6141316413017089
62,0.0,682.0, 0.6556400948650469
63,0.05,693.0, 0.512743654549577
64,0.0,704.0, 0.5694177765171264
65,0.0,715.0, 0.6812412819318224
66,0.15,726.0, 0.5253732112990317
67,0.0,737.0, 0.4818904441399667
68,0.0,748.0, 0.6717293938054775
69,0.0,759.0, 0.5868329728606726
70,0.05,770.0, 0.6790771387228995
71,0.0,781.0, 0.6120625111352292
72,0.0,792.0, 0.4925023858564212
73,0.05,803.0, 0.5211246869099292
74,0.0,814.0, 0.5138936444317599
75,0.05,825.0, 0.48704766199877153
76,0.05,836.0, 0.5310062083804793
77,0.0,847.0, 0.4686623711137575
78,0.0,858.0, 0.5792740736520016
79,0.0,869.0, 0.6445011185762812
80,0.0,880.0, 0.48435140951844824
81,0.0,891.0, 0.496059665738512
82,0.05,902.0, 0.6582818980639081
83,0.05,913.0, 0.4310121789965587
84,0.05,924.0, 0.6245178593728604
85,0.0,935.0, 0.6954888774218714
86,0.0,946.0, 0.4866562792481379
87,0.05,957.0, 0.4453204502739342
88,0.05,968.0, 0.534023699783542
89,0.0,979.0, 0.5421769744062218
90,0.0,990.0, 0.4499549654567966
91,0.05,1001.0, 0.5881704617191112
92,0.1,1012.0, 0.44524471834891
93,0.0,1023.0, 0.396433251625341
94,0.05,1034.0, 0.592683604455144
95,0.0,1045.0, 0.5150356249395485
96,0.0,1056.0, 0.4896122596725564
97,0.0,1067.0, 0.4817627045042009
98,0.0,1078.0, 0.46967276389129103
99,0.05,1089.0, 0.4442428720458693
100,0.0,1100.0, 0.5295113969768273
